key1_id	key2_wkr_id	fraction	residents	error	method
45	49	0.000090	25.6	0.000000	point
49	48	0.001322	346.6	0.000002	point
48	45	0.000263	70.0	0.000000	point
45	47	0.001623	460.8	0.000002	point
47	45	0.000021	6.6	0.000000	point
43	47	0.000010	3.0	0.000000	point
44	43	0.000023	6.1	0.000000	point
44	44	0.999865	261819.9	0.000135	point
47	44	0.000010	3.0	0.000000	point
45	44	0.000473	134.4	0.000000	point
51	51	0.999643	243902.0	0.000357	point
51	50	0.000344	83.9	0.000000	point
50	49	0.002675	678.2	0.000007	point
70	67	0.531166	105202.0	0.099391	point
67	67	0.423839	104898.3	0.097182	point
51	67	0.000013	3.2	0.000000	point
66	51	0.000284	53.3	0.000000	point
66	66	0.999306	187587.0	0.000471	point
66	67	0.000217	40.7	0.000000	point
70	51	0.000516	102.1	0.000000	point
68	68	0.999900	202009.6	0.000084	point
70	68	0.194807	38583.1	0.025116	point
75	73	0.821305	165823.6	0.096276	point
75	188	0.000515	103.9	0.000000	point
190	52	0.000039	7.0	0.000000	point
68	52	0.000100	20.3	0.000000	point
192	190	0.326550	67624.4	0.058497	point
194	192	0.999302	218223.5	0.000525	point
192	192	0.000092	19.0	0.000000	point
194	190	0.000362	79.0	0.000000	point
193	189	0.000009	2.1	0.000000	point
191	191	0.000153	29.5	0.000000	point
194	191	0.000337	73.5	0.000000	point
195	191	0.000005	1.3	0.000000	point
195	190	0.720560	186071.2	0.147371	point
195	192	0.278083	71809.7	0.049701	point
198	190	0.000096	22.5	0.000000	point
198	191	0.000147	34.5	0.000000	point
193	194	0.000142	34.8	0.000000	point
196	194	0.469228	82917.9	0.078706	point
196	190	0.002387	421.8	0.000004	point
74	190	0.000047	10.0	0.000000	point
74	72	0.998427	214299.4	0.001325	point
192	72	0.001020	211.2	0.000001	point
192	73	0.000019	4.0	0.000000	point
74	73	0.000082	17.6	0.000000	point
75	72	0.178181	35975.2	0.020739	point
72	73	0.159192	32168.3	0.017033	point
73	73	0.009219	2100.9	0.000076	point
72	72	0.015330	3097.8	0.000184	point
73	71	0.990596	225756.8	0.007448	point
72	71	0.276002	55772.4	0.039468	point
73	72	0.000186	42.3	0.000000	point
196	72	0.001187	209.8	0.000001	point
195	194	0.000962	248.4	0.000001	point
195	72	0.000390	100.6	0.000000	point
197	194	0.001291	237.4	0.000001	point
197	165	0.004883	897.6	0.000020	point
168	193	0.000363	79.7	0.000000	point
196	193	0.527198	93161.9	0.084466	point
198	193	0.000013	3.0	0.000000	point
74	194	0.000033	7.0	0.000000	point
74	193	0.001412	303.1	0.000002	point
197	164	0.002323	427.0	0.000004	point
167	193	0.000022	4.3	0.000000	point
167	165	0.000802	157.4	0.000001	point
166	165	0.001121	195.0	0.000001	point
168	163	0.000052	11.5	0.000000	point
155	193	0.000043	10.9	0.000000	point
154	153	0.009307	3032.3	0.000108	point
154	152	0.883843	287962.1	0.098162	point
197	72	0.000048	8.9	0.000000	point
153	151	0.946881	262655.6	0.044369	point
153	152	0.044066	12223.6	0.001710	point
154	151	0.106850	34812.6	0.011158	point
153	150	0.008082	2242.0	0.000090	point
155	151	0.000267	68.1	0.000000	point
152	72	0.000295	71.1	0.000000	point
152	151	0.000887	213.5	0.000001	point
155	152	0.003861	985.1	0.000013	point
153	153	0.000970	269.2	0.000001	point
72	70	0.282819	57149.9	0.041935	point
72	150	0.000525	106.1	0.000000	point
67	70	0.217116	53735.2	0.033043	point
71	73	0.240882	52668.1	0.038099	point
71	71	0.003856	843.0	0.000011	point
72	67	0.264251	53397.8	0.039386	point
71	67	0.000102	22.3	0.000000	point
72	68	0.001828	369.4	0.000003	point
70	69	0.273354	54140.1	0.036398	point
72	69	0.000051	10.4	0.000000	point
69	69	0.999899	240912.1	0.000082	point
67	66	0.357185	88401.7	0.073529	point
70	66	0.000158	31.2	0.000000	point
67	69	0.001566	387.7	0.000002	point
69	67	0.000101	24.3	0.000000	point
